"term","estimate","std.error","statistic","p.value","phy_quantile"
"(Intercept)",2.94098119150714,0.111059526483773,26.4811248941966,1.59914953901028e-154,1
"RACE_DISTANCE",0.149573621045881,0.0256353258691991,5.83466821561235,5.38977080517809e-09,1
"HOUSING_PRICE_DISTANCE",0.136077540034664,0.0216995151328664,6.27099449925308,3.58749293956606e-10,1
"PUBLIC_COMMUTE_DISTANCE",-0.212187196053619,0.0228153314675405,-9.30020220637597,1.40178838162742e-20,1
"Log_POI_INTER_OPP",0.659542686960899,0.0155758251082203,42.3439966986288,0,1
"POI_JS_DISTANCE",0.243187248699791,0.0153575874492405,15.8349903266751,1.78486606598531e-56,1
"Log_HIGHWAY_NUM",0.216459458095968,0.0337730570777275,6.40923495903241,1.46251655642017e-10,1
"Log_PARK_NUM",0.0766048564199032,0.0315892395128671,2.42503009256364,0.0153071178707818,1
"Log_RAILWAY_NUM",0.168215753098488,0.0340835399536136,4.93539559938383,7.99884596248615e-07,1
"Log_WATER_NUM",0.405746468011897,0.0656715871967067,6.17841726280439,6.47474047197158e-10,1
"diff_county",0.253511058329217,0.116576072343616,2.17464058646594,0.0296570603853938,1
"(Intercept)",2.25933749306193,0.0439839512280469,51.3673153498141,0,2
"RACE_DISTANCE",0.179209405551186,0.0132676533020814,13.5072421226949,1.41732125370915e-41,2
"HOUSING_PRICE_DISTANCE",0.184832566817643,0.0125144159873336,14.7695719084871,2.30170255823809e-49,2
"PUBLIC_COMMUTE_DISTANCE",-0.173214224631597,0.0134701890048689,-12.8590790054236,7.64825030461458e-38,2
"Log_POI_INTER_OPP",0.822221146142361,0.010823654343246,75.9652073197836,0,2
"POI_JS_DISTANCE",0.14658590495686,0.00997046329167038,14.7020154097876,6.25693817857809e-49,2
"Log_HIGHWAY_NUM",0.154493634142992,0.0148302072981697,10.4174966024958,2.0631215625867e-25,2
"Log_PARK_NUM",0.0309859697605138,0.0153535470243064,2.01816360163938,0.0435742255428363,2
"Log_RAILWAY_NUM",0.038264746069834,0.015281966082649,2.50391512864824,0.0122827494053211,2
"Log_WATER_NUM",0.477110240642489,0.0235387403954614,20.2691491824466,2.40783601235291e-91,2
"diff_county",0.773912873198479,0.045611704381361,16.9674184224244,1.43085453960494e-64,2
"(Intercept)",1.38166213522234,0.0274289957083491,50.3723194940666,0,3
"RACE_DISTANCE",0.165468565234746,0.0098637798762811,16.7753708324979,3.69544864482338e-63,3
"HOUSING_PRICE_DISTANCE",0.227132580781513,0.00963098121300291,23.5835348193659,5.68754700043323e-123,3
"PUBLIC_COMMUTE_DISTANCE",-0.0442099326280834,0.0102664181771611,-4.3062664957905,1.66033016110114e-05,3
"Log_POI_INTER_OPP",0.762292272850128,0.00953668003771969,79.9326673260604,0,3
"POI_JS_DISTANCE",0.00184759574588742,0.00829323953705871,0.222783357170784,0.823704121559777,3
"Log_HIGHWAY_NUM",0.166505113938876,0.0103676033286442,16.0601354682279,4.85489801868729e-58,3
"Log_PARK_NUM",-0.0932192470660788,0.0114215126015389,-8.16172518633989,3.30272955205343e-16,3
"Log_RAILWAY_NUM",0.0202967400429417,0.0111020046126193,1.82820497298939,0.0675187949568642,3
"Log_WATER_NUM",0.366013680045927,0.015630629246,23.4164392415355,2.90646549518814e-121,3
"diff_county",0.903152249203401,0.0277587053318538,32.5358203275789,3.32298654386329e-232,3
"(Intercept)",0.800213163888773,0.0197317638926876,40.5545681694136,0,4
"RACE_DISTANCE",0.206843574776868,0.00809895234967908,25.5395470730315,7.17407831336891e-144,4
"HOUSING_PRICE_DISTANCE",0.227503696330495,0.00813088969954643,27.9801724949222,2.83218591094274e-172,4
"PUBLIC_COMMUTE_DISTANCE",0.00802847695170134,0.00861918389349316,0.931466024035319,0.351612551764902,4
"Log_POI_INTER_OPP",0.665985811381688,0.00863816806492683,77.0980381923524,0,4
"POI_JS_DISTANCE",-0.0285752136033422,0.00727501309809077,-3.92785734101858,8.57060218457882e-05,4
"Log_HIGHWAY_NUM",0.117301754781023,0.00859005799423169,13.6555253596416,1.87134845332073e-42,4
"Log_PARK_NUM",-0.142302860023731,0.00946703361917589,-15.0314095996754,4.57172764167218e-51,4
"Log_RAILWAY_NUM",0.045309087467164,0.00913380545458477,4.96059256926924,7.02784601152925e-07,4
"Log_WATER_NUM",0.228800515371929,0.0122286154182222,18.7102552126209,4.08414594565379e-78,4
"diff_county",0.744292324185795,0.0204113363329074,36.4646543492518,4.03041048890467e-291,4
"(Intercept)",0.438883397560395,0.0149416716023114,29.3731122756373,1.21129911475067e-189,5
"RACE_DISTANCE",0.222085310871463,0.00690591044617358,32.1587302068934,6.66861316893933e-227,5
"HOUSING_PRICE_DISTANCE",0.143452427993949,0.00698900597123913,20.5254407542758,1.27601044465996e-93,5
"PUBLIC_COMMUTE_DISTANCE",0.0219269682574111,0.00778727368406501,2.81574388508778,0.00486644446594906,5
"Log_POI_INTER_OPP",0.556674987593892,0.00790652718015699,70.4070162423496,0,5
"POI_JS_DISTANCE",-0.0529616434141275,0.00658626811311459,-8.04122190359517,8.89470152286234e-16,5
"Log_HIGHWAY_NUM",0.0938329388112241,0.00755188778765021,12.4250970684008,1.9099445861885e-35,5
"Log_PARK_NUM",-0.173818054147987,0.00833666922009023,-20.8498201810753,1.52996396540493e-96,5
"Log_RAILWAY_NUM",0.0903999406327584,0.00785293695949383,11.5116091086748,1.1530659345842e-30,5
"Log_WATER_NUM",0.174553517610414,0.0101212919257494,17.2461696481983,1.1956818624601e-66,5
"diff_county",0.595675037688156,0.0168370795617339,35.3787624215996,3.62262834919415e-274,5
"(Intercept)",0.18887719976216,0.0121327596133964,15.5675382831793,1.20974202377741e-54,6
"RACE_DISTANCE",0.178673482868663,0.00627064532718238,28.4936355902858,1.40468340987285e-178,6
"HOUSING_PRICE_DISTANCE",0.151389231031881,0.00642350534852879,23.5680088701965,8.2068690285078e-123,6
"PUBLIC_COMMUTE_DISTANCE",0.013457791127965,0.00720321607075947,1.86830312956947,0.0617198306659823,6
"Log_POI_INTER_OPP",0.469386159900939,0.00757753927510665,61.9444047545808,0,6
"POI_JS_DISTANCE",-0.0724143577747521,0.00614487038798739,-11.7845215932162,4.69075998398462e-32,6
"Log_HIGHWAY_NUM",0.0845943299246986,0.00697598526570437,12.1265063933814,7.64415335598735e-34,6
"Log_PARK_NUM",-0.189189271070726,0.00770015658507333,-24.569535564701,2.67468080577573e-133,6
"Log_RAILWAY_NUM",0.150440852807392,0.00707183955236447,21.2732276649421,2.00965550317103e-100,6
"Log_WATER_NUM",0.119858515201244,0.00870619216262767,13.7670422341182,4.02351498811433e-43,6
"diff_county",0.612135007001961,0.0145932174508885,41.9465418823517,0,6
"(Intercept)",0.0456930717636937,0.0102080780716491,4.47616793709653,7.59947160671577e-06,7
"RACE_DISTANCE",0.190679216445319,0.00576006831251612,33.1036380299501,2.6343906684265e-240,7
"HOUSING_PRICE_DISTANCE",0.120830438167677,0.00599607595774804,20.1515856401956,2.60630779446121e-90,7
"PUBLIC_COMMUTE_DISTANCE",0.0171940089002956,0.00667749096962105,2.57492057698302,0.0100263106826466,7
"Log_POI_INTER_OPP",0.457177385984779,0.00730228094361539,62.6074769671117,0,7
"POI_JS_DISTANCE",-0.0688674186526346,0.00580377667627192,-11.8659663343338,1.77837219814636e-32,7
"Log_HIGHWAY_NUM",0.0474820515732284,0.00657319394172865,7.22358901839147,5.06331277418111e-13,7
"Log_PARK_NUM",-0.188307579872681,0.00724957432957613,-25.9749843662464,9.49599818792511e-149,7
"Log_RAILWAY_NUM",0.174247535407111,0.00651704515935124,26.7371993206285,1.73968607661772e-157,7
"Log_WATER_NUM",0.0543636990419778,0.00773186402503929,7.03112456012204,2.04875498242375e-12,7
"diff_county",0.537850862173225,0.0132039684508501,40.7340311494455,0,7
"(Intercept)",-0.0412133439843727,0.0088759385604004,-4.6432660280282,3.42944313709407e-06,8
"RACE_DISTANCE",0.196168940714197,0.00541089577299783,36.2544297550777,8.46175036847632e-288,8
"HOUSING_PRICE_DISTANCE",0.104507378304337,0.00569277329050484,18.357902725311,2.85419169968602e-75,8
"PUBLIC_COMMUTE_DISTANCE",0.0435962639688455,0.00624831746835857,6.97728055426387,3.00948363333465e-12,8
"Log_POI_INTER_OPP",0.424242809003539,0.00697499291965991,60.8234035346124,0,8
"POI_JS_DISTANCE",-0.0736749127089501,0.0054971683729907,-13.4023387515176,5.85873928545799e-41,8
"Log_HIGHWAY_NUM",0.0125742627030868,0.00629431263322631,1.9977181680983,0.0457472233933199,8
"Log_PARK_NUM",-0.190128237344712,0.0068816554695699,-27.6282702883693,5.09214609495403e-168,8
"Log_RAILWAY_NUM",0.176117794786649,0.00612684403635364,28.7452714222288,1.03781344281338e-181,8
"Log_WATER_NUM",-0.000511379261478159,0.00704970820392961,-0.0725390678146238,0.942172915723854,8
"diff_county",0.400026461994123,0.0122707209097437,32.6000782624336,4.09075900665581e-233,8
"(Intercept)",-0.0589334329464646,0.00798676142553118,-7.3788898661819,1.59614793305364e-13,9
"RACE_DISTANCE",0.197691205513067,0.00518339308900464,38.1393427275316,0,9
"HOUSING_PRICE_DISTANCE",0.091748047704577,0.00539276495272068,17.0131738558881,6.55864405449636e-65,9
"PUBLIC_COMMUTE_DISTANCE",0.0358748782291374,0.00585555738767026,6.12663762884081,8.97555709794374e-10,9
"Log_POI_INTER_OPP",0.433495702771374,0.00678309227996208,63.9082714607853,0,9
"POI_JS_DISTANCE",-0.0817914240899971,0.00526096480952228,-15.546848734277,1.67129300689186e-54,9
"Log_HIGHWAY_NUM",0.0120963975635248,0.00614966270862222,1.96700179126326,0.0491830042686651,9
"Log_PARK_NUM",-0.191311034201628,0.00662298767259714,-28.8859112622516,1.79462674917878e-183,9
"Log_RAILWAY_NUM",0.156111930575073,0.00587462148469774,26.5739556125811,1.35797807923963e-155,9
"Log_WATER_NUM",0.00517921449919749,0.00642708246178326,0.805842235570206,0.420333821593731,9
"diff_county",0.285587483722918,0.0115855419010429,24.6503345430229,3.64984644760593e-134,9
"(Intercept)",-0.0799857011296799,0.00735806652395107,-10.8704781166792,1.59363510397907e-27,10
"RACE_DISTANCE",0.184950790723173,0.00502170188012172,36.8303007901158,6.04599682196457e-297,10
"HOUSING_PRICE_DISTANCE",0.0827470197240753,0.00511158158130566,16.1881441991852,6.11450276183599e-59,10
"PUBLIC_COMMUTE_DISTANCE",0.03035714852241,0.0056123396104326,5.40900063602354,6.33774048619622e-08,10
"Log_POI_INTER_OPP",0.445565933097711,0.00660514338732491,67.4574202208448,0,10
"POI_JS_DISTANCE",-0.0884439145463983,0.00507025512673786,-17.4436813011621,3.84490529317523e-68,10
"Log_HIGHWAY_NUM",-0.0162768352994158,0.00612077332328321,-2.6592775846639,0.00783084149301714,10
"Log_PARK_NUM",-0.163926876510014,0.00643357183268654,-25.4799170310283,3.291574456222e-143,10
"Log_RAILWAY_NUM",0.121308810101743,0.00564295457450736,21.497392633598,1.64684145321963e-102,10
"Log_WATER_NUM",-0.00927340218989423,0.00599492525591441,-1.54687536441683,0.121893302621405,10
"diff_county",0.210065258381069,0.0110568011201393,18.998737166254,1.74697391302743e-80,10
"(Intercept)",-0.0992272665901966,0.00697232689194646,-14.2315855420966,5.83437845786681e-46,11
"RACE_DISTANCE",0.171328435832214,0.00490434303682487,34.934023689977,2.26402432528987e-267,11
"HOUSING_PRICE_DISTANCE",0.0729264731989885,0.00496772473953914,14.6800551605752,8.65200440710861e-49,11
"PUBLIC_COMMUTE_DISTANCE",0.0567386102584613,0.00535678655374426,10.5919117159526,3.24888009065483e-26,11
"Log_POI_INTER_OPP",0.446120896978094,0.00645047628275966,69.160923538383,0,11
"POI_JS_DISTANCE",-0.101273903450159,0.00491628584655458,-20.5996776044121,2.76276066769503e-94,11
"Log_HIGHWAY_NUM",-0.0362416862575475,0.00609081346792473,-5.95022100880325,2.67780655199982e-09,11
"Log_PARK_NUM",-0.171974618720974,0.00634258539091906,-27.1142772420845,6.68296999265966e-162,11
"Log_RAILWAY_NUM",0.0843996324799659,0.00544509391306589,15.5001243004171,3.46221703246433e-54,11
"Log_WATER_NUM",-0.00180180822334534,0.00568185026062813,-0.317116456910314,0.751155238043919,11
"diff_county",0.174802221540705,0.0107181946736355,16.3089239245376,8.52818903089578e-60,11
"(Intercept)",-0.10773300844381,0.0067490659804226,-15.9626545000919,2.32623465821183e-57,12
"RACE_DISTANCE",0.148193810807667,0.00479421757272476,30.9109481494479,8.51275931860866e-210,12
"HOUSING_PRICE_DISTANCE",0.0592000428242991,0.0047866898901425,12.3676369647871,3.91160413306207e-35,12
"PUBLIC_COMMUTE_DISTANCE",0.0747856816505799,0.0051034813759668,14.6538560917963,1.27282206692574e-48,12
"Log_POI_INTER_OPP",0.431066758983636,0.00624669416128128,69.0071816954808,0,12
"POI_JS_DISTANCE",-0.111494912313543,0.00474697176833457,-23.4875869827765,5.4626949102128e-122,12
"Log_HIGHWAY_NUM",-0.0415530257474048,0.00611788548584766,-6.79205680517039,1.10546001071649e-11,12
"Log_PARK_NUM",-0.156699149562641,0.00622747362590229,-25.1625553114948,1.02995125556398e-139,12
"Log_RAILWAY_NUM",0.0626517837633289,0.00530400493074294,11.8121654450561,3.37748867716789e-32,12
"Log_WATER_NUM",-0.00317307524663025,0.00535526639464942,-0.592514921349301,0.553505831898036,12
"diff_county",0.156791356906184,0.0104454599714077,15.0104789387321,6.26933827191364e-51,12
"(Intercept)",-0.112150427520283,0.00664340239868195,-16.8814743997042,6.15872705460878e-64,13
"RACE_DISTANCE",0.142045559749382,0.00472672316019626,30.0515928128703,2.08115254683897e-198,13
"HOUSING_PRICE_DISTANCE",0.0432503304449603,0.00462987464452009,9.34157698981144,9.49098083605947e-21,13
"PUBLIC_COMMUTE_DISTANCE",0.0724952893900129,0.00490393210749411,14.7830940153569,1.88312949110001e-49,13
"Log_POI_INTER_OPP",0.438798435371879,0.00607830008188634,72.1909792969126,0,13
"POI_JS_DISTANCE",-0.134483440535696,0.00461995589958381,-29.109247676544,2.74190571027303e-186,13
"Log_HIGHWAY_NUM",-0.0482656806049103,0.0061755180595261,-7.81564884754205,5.46806180813106e-15,13
"Log_PARK_NUM",-0.135480046895142,0.0061668281608947,-21.9691620003703,5.68069201853766e-107,13
"Log_RAILWAY_NUM",0.0294047516906536,0.00519601327060797,5.65909865107274,1.52170069830079e-08,13
"Log_WATER_NUM",-0.00135282196357961,0.0051203003758198,-0.264207539457685,0.791620001784187,13
"diff_county",0.120938180293458,0.0102523440869988,11.7961491798566,4.08584668576271e-32,13
"(Intercept)",-0.122157769497177,0.00667550083643235,-18.2994164019105,8.36400061320508e-75,14
"RACE_DISTANCE",0.110816382547906,0.00464846964737821,23.8393258328379,1.30673114326563e-125,14
"HOUSING_PRICE_DISTANCE",0.0576702714507759,0.00451725644119385,12.7666587455315,2.51730347882169e-37,14
"PUBLIC_COMMUTE_DISTANCE",0.0552617544752387,0.00475163049819626,11.6300614065459,2.8988896291396e-31,14
"Log_POI_INTER_OPP",0.443711565335812,0.00599366222565038,74.0301252607982,0,14
"POI_JS_DISTANCE",-0.127978167591997,0.00450382749770402,-28.4154239160442,1.30401135763857e-177,14
"Log_HIGHWAY_NUM",-0.0519441122485877,0.00624566871758121,-8.3168215602547,9.0353627688682e-17,14
"Log_PARK_NUM",-0.102992196473891,0.00614364535362952,-16.7640204708505,4.47325434173229e-63,14
"Log_RAILWAY_NUM",0.0189609593645143,0.00513783460022735,3.69045733073527,0.000223851237095743,14
"Log_WATER_NUM",-0.00308438267111818,0.00493064183945495,-0.625553989023698,0.531607525905727,14
"diff_county",0.102508337828692,0.0101453309663019,10.1039914980771,5.30384507186885e-24,14
"(Intercept)",-0.136040904766737,0.00679059570834284,-20.0337217248258,2.79934553335517e-89,15
"RACE_DISTANCE",0.0713771011566156,0.00461145935973557,15.4782023625398,4.86888700280781e-54,15
"HOUSING_PRICE_DISTANCE",0.0679322718183815,0.0044311620854272,15.3305770605393,4.7772364749611e-53,15
"PUBLIC_COMMUTE_DISTANCE",0.047446256896647,0.00461275520248375,10.2858822577664,8.15913768636794e-25,15
"Log_POI_INTER_OPP",0.46487403973903,0.00596736075744597,77.9027879551221,0,15
"POI_JS_DISTANCE",-0.157214457007507,0.00443577673520584,-35.4423737695652,3.80181053136711e-275,15
"Log_HIGHWAY_NUM",-0.0580692738506346,0.0063428057643313,-9.15513985580112,5.42874443248729e-20,15
"Log_PARK_NUM",-0.06848436694729,0.00612116991552743,-11.1881172867898,4.66227998158537e-29,15
"Log_RAILWAY_NUM",0.012326837571942,0.00508063013988592,2.42624187011157,0.0152560988970421,15
"Log_WATER_NUM",-0.00715985913800187,0.00480782257943476,-1.48921034828278,0.136431986648495,15
"diff_county",0.0717096490942185,0.0101111802030238,7.09211463492396,1.32078031258688e-12,15
"(Intercept)",-0.169560748723728,0.00695572783561649,-24.3771396367034,2.98937942789312e-131,16
"RACE_DISTANCE",0.0390888231988257,0.00455884281138781,8.57428624237348,9.97031757868903e-18,16
"HOUSING_PRICE_DISTANCE",0.0855687015983899,0.00426594640005229,20.0585505709451,1.69966424042004e-89,16
"PUBLIC_COMMUTE_DISTANCE",0.0233140838222544,0.00452603962901605,5.15110024065849,2.58962721627506e-07,16
"Log_POI_INTER_OPP",0.444410693240979,0.00588496444855128,75.5162919209106,0,16
"POI_JS_DISTANCE",-0.16228408063112,0.00436716454757563,-37.1600563393494,3.0163752279761e-302,16
"Log_HIGHWAY_NUM",-0.0551922300315861,0.00640643838104638,-8.61511915807601,6.98688917539597e-18,16
"Log_PARK_NUM",-0.0588365171654147,0.00610348428431912,-9.63982447150322,5.42807123226041e-22,16
"Log_RAILWAY_NUM",-0.00942021481113754,0.00504918159259665,-1.86569142709185,0.0620845497823379,16
"Log_WATER_NUM",0.0141943054908716,0.00466876660044343,3.04026881307869,0.00236367079320671,16
"diff_county",0.102065614298693,0.0100408904108804,10.1649963421665,2.84132691403471e-24,16
"(Intercept)",-0.202248262795366,0.0071817464265516,-28.1614318834253,1.73617012450636e-174,17
"RACE_DISTANCE",0.0256301848460952,0.00452147137986433,5.66854961423293,1.44011370858057e-08,17
"HOUSING_PRICE_DISTANCE",0.076424880154561,0.00416803586318485,18.335945913902,4.27514659366166e-75,17
"PUBLIC_COMMUTE_DISTANCE",0.0074927363868448,0.00438765337978247,1.70768648712544,0.0876945308059346,17
"Log_POI_INTER_OPP",0.431549735063656,0.00582851845006397,74.0410687142836,0,17
"POI_JS_DISTANCE",-0.178112321677769,0.00430924788306864,-41.3325774034922,0,17
"Log_HIGHWAY_NUM",-0.0557921464724564,0.0064416771786283,-8.6611211529754,4.67146722597331e-18,17
"Log_PARK_NUM",-0.0420193772195484,0.00608988588007941,-6.89986282944935,5.20527766186944e-12,17
"Log_RAILWAY_NUM",-0.00845536042934056,0.00502483640807052,-1.68271357367181,0.0924305527818081,17
"Log_WATER_NUM",0.0193819734912241,0.00452910071712571,4.27943088523861,1.87371810059527e-05,17
"diff_county",0.123900438355404,0.0100217615343165,12.363139746555,4.1367749611455e-35,17
"(Intercept)",-0.227380558643863,0.00743567967927475,-30.5796602935485,2.28174212836841e-205,18
"RACE_DISTANCE",0.0113348260446941,0.00446939326468617,2.53609950465839,0.0112094878155004,18
"HOUSING_PRICE_DISTANCE",0.0750376568613369,0.00411354762341557,18.2415918644529,2.41326702774926e-74,18
"PUBLIC_COMMUTE_DISTANCE",-0.00601145542546761,0.0042703831489325,-1.40770867995073,0.159217350544824,18
"Log_POI_INTER_OPP",0.40693282243789,0.00579285385396064,70.2473828438922,0,18
"POI_JS_DISTANCE",-0.194333872192507,0.00424351037990054,-45.7955453845413,0,18
"Log_HIGHWAY_NUM",-0.0542349676699714,0.006527259984504,-8.30899455494765,9.65163503093947e-17,18
"Log_PARK_NUM",-0.0379334800020273,0.00607099342808635,-6.24831511537057,4.14903961891811e-10,18
"Log_RAILWAY_NUM",-0.00540532097802869,0.00500314670347637,-1.08038426582072,0.279971099425198,18
"Log_WATER_NUM",0.0261401034557611,0.00443993491039377,5.88749699788794,3.92088291142395e-09,18
"diff_county",0.145582012658266,0.00998894236207741,14.5743170178819,4.09194445939413e-48,18
"(Intercept)",-0.250979492903673,0.0077434618883571,-32.4117941719375,1.87218704254547e-230,19
"RACE_DISTANCE",0.00536016945879919,0.00445508142056192,1.20315858517421,0.228914957948271,19
"HOUSING_PRICE_DISTANCE",0.0560456322561191,0.00403520078657606,13.8891805440182,7.36733638391495e-44,19
"PUBLIC_COMMUTE_DISTANCE",-0.0141967382297772,0.0042003038945958,-3.37993121117808,0.000725039737416527,19
"Log_POI_INTER_OPP",0.420689132598872,0.00584209472883612,72.0099813723294,0,19
"POI_JS_DISTANCE",-0.201245217922296,0.00421913713080739,-47.6981931809798,0,19
"Log_HIGHWAY_NUM",-0.0645835945542845,0.00659478696417543,-9.7931282549564,1.20508616630187e-22,19
"Log_PARK_NUM",-0.0303012316598344,0.00607516332336392,-4.98772297088733,6.10950895449595e-07,19
"Log_RAILWAY_NUM",-0.0254660048606361,0.00502052896676125,-5.07237484919128,3.92881514786045e-07,19
"Log_WATER_NUM",0.0360887133016883,0.00436137919882216,8.27461031396547,1.28876406359386e-16,19
"diff_county",0.15976069897714,0.00998752271113615,15.9960286046715,1.36190191089928e-57,19
"(Intercept)",-0.287452594772848,0.00806416199429553,-35.645687050457,2.74820566433057e-278,20
"RACE_DISTANCE",-0.00108658687454073,0.00441473358107834,-0.246127394685348,0.805583617341756,20
"HOUSING_PRICE_DISTANCE",0.0632729410924416,0.00402706614834344,15.7119199838496,1.25325445636454e-55,20
"PUBLIC_COMMUTE_DISTANCE",-0.0348146655512751,0.00413441998121686,-8.42068916787411,3.74276060127372e-17,20
"Log_POI_INTER_OPP",0.43416980657214,0.00587287750460969,73.9279520526956,0,20
"POI_JS_DISTANCE",-0.206610320724602,0.00420735495683867,-49.1069384076509,0,20
"Log_HIGHWAY_NUM",-0.0562961041420107,0.00671515092015446,-8.38344585421704,5.14003267990386e-17,20
"Log_PARK_NUM",-0.0433761179189685,0.00608077279245768,-7.13332324680349,9.79741000607779e-13,20
"Log_RAILWAY_NUM",-0.0262893583932502,0.00506000991842499,-5.19551519010326,2.04153664472035e-07,20
"Log_WATER_NUM",0.0300995551701152,0.00430267151089996,6.99555034444623,2.64219681570925e-12,20
"diff_county",0.192986275155837,0.0100043304295316,19.2902739983642,6.48288316909484e-83,20
"(Intercept)",-0.122260294724969,0.00167375130992675,-73.0456753042475,0,21
"RACE_DISTANCE",0.0922959755781299,0.00118028469736424,78.1980616915914,0,21
"HOUSING_PRICE_DISTANCE",0.0843505405143034,0.00115367341294257,73.1147476989679,0,21
"PUBLIC_COMMUTE_DISTANCE",0.0413837311883589,0.00120470692539655,34.3517002483708,1.3284468875156e-258,21
"Log_POI_INTER_OPP",0.381310466487267,0.00138999056050336,274.32593955831,0,21
"POI_JS_DISTANCE",-0.146390128682568,0.00114390027994509,-127.974554468677,0,21
"Log_HIGHWAY_NUM",-0.0811377244277595,0.00146288745968354,-55.4640918483992,0,21
"Log_PARK_NUM",-0.194922340271424,0.00142138439556262,-137.135556630526,0,21
"Log_RAILWAY_NUM",0.0159552355855604,0.00131083180550207,12.1718404440524,4.39069407593714e-34,21
"Log_WATER_NUM",0.0202428893791296,0.00130798662811626,15.4763733389867,5.00927353447905e-54,21
"diff_county",0.256818429243712,0.00263677925706433,97.3985321507881,0,21
